PMID	Sentence	Dictionary Name	Position	True	False
26557193	Can height categories replace weight categories in striking martial arts competitions?	arts	68 72	0	1
26557193	In most combat sports and martial arts, athletes compete within weight categories.	arts	34 38	0	1
26557218	The reported injuries (n=16) were hospitalization (n=8), death (n=4), amputation (n=1), burn (n=1), ptosis (n=1), and scar (n=1).	scar	118 122	1	0
26557244	Meta-analysis of routine blood tests as predictors of mortality in COPD.	COPD	67 71	1	0
26557244	OBJECTIVE: The purpose of this study was to examine whether routine blood tests can be useful in predicting mortality in COPD patients.	COPD	121 125	1	0
26557244	RESULTS: The following four examined biochemical markers were shown to be associated with mortality in patients suffering from COPD: anemia (OR=2.62, 95% CI: 1.60; 4.29, p=0.01), hypoalbuminemia (OR=2.90, 95% CI: 1.56; 5.40, p=0.0008), elevated NT-proBNP (OR=7.54, 95% CI: 4.04; 14.10, p<0.00001), and elevated cardiac troponin T (OR=3.10, 95% CI: 1.11; 8.25, p=0.03).	COPD	127 131	1	0
26557244	CONCLUSION: In this study, we found that anemia, hypoalbuminemia, elevated NT-proBNP, and elevated cardiac troponin T were associated with increased mortality in patients suffering from COPD.	COPD	186 190	1	0
26557259	The aim of the present study was to describe the different organisation of diagnostics and treatment of idiopathic pulmonary fibrosis and ILD in the Nordic countries.	ILD	138 141	1	0
26557259	ILD and idiopathic pulmonary fibrosis incidence varied between 1.4 and 20/100,000 and 0.4 and 10/100,000, respectively.	ILD	0 3	1	0
26557259	Denmark and Estonia have official national plans for the organisation of ILD.	ILD	73 76	1	0
26557259	The regional hospitals each manage 46 (5-200) patients with ILD and 10 (0-20) patients with idiopathic pulmonary fibrosis.	ILD	60 63	1	0
26557259	There are from one to four ILD centres in each country with a median of two ILD specialists employed.	ILD	27 30	1	0
26557259	There are from one to four ILD centres in each country with a median of two ILD specialists employed.	ILD	76 79	1	0
26557259	Specialised ILD nurses are present in nine hospitals.	ILD	12 15	1	0
26557259	The limited number of ILD specialists, ILD-specialised radiologists and pathologists and the low volume of ILD centres were perceived as bottlenecks for implementation of guidelines.	ILD	22 25	1	0
26557259	The limited number of ILD specialists, ILD-specialised radiologists and pathologists and the low volume of ILD centres were perceived as bottlenecks for implementation of guidelines.	ILD	107 110	1	0
26557259	Seven hospitals have rehabilitation programmes for ILD.	ILD	51 54	1	0
26557259	CONCLUSION: There are obvious differences between the organisations of ILD patients in the Nordic countries.	ILD	71 74	1	0
26557264	Outcomes of acute exacerbations in COPD in relation to pre-hospital oxygen therapy.	COPD	35 39	1	0
26557264	Recent COPD guidelines have encouraged titrated oxygen therapy with a target saturation range of 88-92%.	COPD	7 11	1	0
26557290	The purpose of this study was to assess the clinical manifestations of patients with confirmed or suspected novel H1N1 flu infection in Sari, North of Iran.	flu	119 122	1	0
26557290	CONCLUSION: Precise collecting information of clinical manifestations, risk factors and other characteristics of flu, can help to the early infection detection, timely treatment of patients and proper preventive measurements.	flu	113 116	1	0
26557325	The automated auditory brainstem response measurements showed a specificity of 93.9% (babies tested between 32 and 34 weeks of PCA), 95.8% (tested between 35 and 37 weeks), 95.9% (tested between 38 and 40 weeks of PCA) and 92.1% (tested after 40 weeks of PCA).	PCA	127 130	1	0
26557325	The automated auditory brainstem response measurements showed a specificity of 93.9% (babies tested between 32 and 34 weeks of PCA), 95.8% (tested between 35 and 37 weeks), 95.9% (tested between 38 and 40 weeks of PCA) and 92.1% (tested after 40 weeks of PCA).	PCA	214 217	1	0
26557325	The automated auditory brainstem response measurements showed a specificity of 93.9% (babies tested between 32 and 34 weeks of PCA), 95.8% (tested between 35 and 37 weeks), 95.9% (tested between 38 and 40 weeks of PCA) and 92.1% (tested after 40 weeks of PCA).	PCA	255 258	1	0
26557370	Why does the gout attack stop?	gout	13 17	1	0
26557370	A roadmap for the immune pathogenesis of gout.	gout	41 45	1	0
26557370	Gout is one of the most severe and frequent rheumatic diseases.	Gout	0 4	1	0
26557370	Clinical manifestations of gout arise from uric acid crystal deposition in the musculoskeletal tissue.	gout	27 31	1	0
26557370	This process is associated with the clinical manifestation of an acute gout attack.	gout	71 75	1	0
26557370	Such attacks, however, stop rather rapidly and the process of resolution of inflammation in gout is now better defined.	gout	92 96	1	0
26557370	Reactive oxygen species are essential for forming neutrophil extracellular traps and for allowing the resolution of inflammation in gout.	gout	132 136	1	0
26557370	This process of NETosis is critical for understanding tophaceous gout, since tophi are composed of neutrophil extracellular traps and densely packed monosodium urate crystals.	gout	65 69	1	0
26557461	Home Respiratory Management: From COPD to Neurological Diseases.	COPD	34 38	1	0
26557483	Intensive care unit survival was influenced by age, APACHE II levels, admission to the intensive care unit in a coma state, and the application of the three invasive techniques discussed.	coma	112 116	1	0
26557483	Found as predictors of mortality in intensive care unit APACHE II, age, admission in a coma state, and application of invasive techniques.	coma	87 91	1	0
26557549	Postoperative complications included significant lid swelling and periorbital ecchymosis in 3 patients (5.3%), epistaxis in 2 patients (3.6%) and hypertrophic scar in 2 patients (3.6%).	scar	159 163	1	0
26557588	BACKGROUND: The high incidence of IUGR and its low recognition lead to increasing perinatal morbidity and mortality for which prediction of IUGR with timely management decisions is of paramount importance.	IUGR	34 38	1	0
26557588	BACKGROUND: The high incidence of IUGR and its low recognition lead to increasing perinatal morbidity and mortality for which prediction of IUGR with timely management decisions is of paramount importance.	IUGR	140 144	1	0
26557588	Many studies have compared the efficacy of several gestational age independent parameters and found that TCD/AC is a better predictor of asymmetric IUGR.	IUGR	148 152	1	0
26557588	MATERIALS AND METHODS: The prospective study was conducted over a period of one year on 50 clinically suspected IUGR pregnancies who were evaluated with 3.5 MHz frequency ultrasound scanner by a single sonologist.	IUGR	112 116	1	0
26557588	The sensitivity, specificity, positive predictive value, negative predictive value & diagnostic accuracy were 88%, 93.5%, 77.1%, 96.3% & 92.4% respectively for TCD/AC ratio versus 84%, 92%, 72.4%, 95.8% & 90.4% respectively for HC/AC ratio in predicting IUGR.	IUGR	254 258	1	0
26557588	CONCLUSION: Both ratios were gestational age independent and can be used in detecting IUGR with good diagnostic accuracy.	IUGR	86 90	1	0
26557588	However, TCD/AC ratio had a better diagnostic validity and accuracy compared to HC/AC ratio in predicting asymmetric IUGR.	IUGR	117 121	1	0
26557597	Quality of Life Perspective Towards Acne among Adolescents at Tertiary Care Center of Gujarat, India.	Acne	36 40	1	0
26557597	INTRODUCTION: Acne is the most common disease of skin affecting adolescents, which can have a significant psychological impact leading to anxiety and depression.	Acne	14 18	1	0
26557597	AIMS: Study was undertaken to see the impact of acne on the Quality of life.	acne	48 52	1	0
26557597	RESULTS: Among 869 participants, 608(69.97%) had acne while 261 (30.03%) had no acne.	acne	49 53	1	0
26557597	RESULTS: Among 869 participants, 608(69.97%) had acne while 261 (30.03%) had no acne.	acne	80 84	1	0
26557597	Of acne sufferers 43.75% were males and 56.25% were females with maximum 67.93% in the age group 18-21.	acne	3 7	1	0
26557597	Of Non-acne participants 57.09% considered acne as a problem and 54.02% were disturbed by the idea of having acne.	acne	43 47	1	0
26557597	Of Non-acne participants 57.09% considered acne as a problem and 54.02% were disturbed by the idea of having acne.	acne	109 113	1	0
26557597	CONCLUSION: The quality of life scale of acne varies according to individual perception and differs from population to population.	acne	41 45	1	0
26557641	This work shows examples of lifetime distributions for individual BC3H1 cells after start of exposure to the marine toxin yessotoxin in an experimental dish.	dish	152 156	0	1
26557656	In methodology, PCA and LDA are employed to reduce the dimensionality of feature space, and GMM classifiers to evaluate the ability of the proposed features on distinguishing the different levels.	PCA	16 19	0	1
26557663	Patients were followed up at 1 month, 6 months, and 1 year for visual acuity, clinical refraction, corneal cylinder, date of suture removal, and side cut corneal healing pattern according to new grading classification of the side cut scar (Grade 0 = transparent scar, 1 = faint healing opacity, 2 = evident healing opacity, 3 = significant opacity with some cosmetic imbalance, and 4 = highly significant opacity with very significant cosmetic imbalance).	scar	234 238	1	0
