PMID	Sentence	Dictionary Name	Position	True	False
134539	It is aruged that the endotoxin present in PTV is responsible for the fact that, following administration of the antigen, all marginal zone (B) cells responded.	PTV	43 46	0	1
134846	Ixodid ticks collected in the Armenian SSR during 1971 and 1974 were positive for rickettsiae of the spotted fever group, as confirmed by haemocyte tests and by isolation experiments.	SSR	39 42	0	1
134846	These results indicate the existence of mixed natural foci of rickettsioses of the spotted fever group and of Q fever in the Armenian SSR.	SSR	134 137	0	1
135125	N1-methylnicotinamide, 3-hydroxyanthranilic acid (3 HAA), kynurine, tryptamin, xantheurenic acid were determinated.	HAA	52 55	0	1
135125	Alterations of tryptophan metabolism were evaluated by 24 h urinary excretions of the following metabolites: 5-hydroxy indolacetic acid (5 HAA) and indole-3-acetic acid .	HAA	139 142	0	1
135413	The results of investigations served as a background to proposals aimed at rationalizing the dietary for the population of Kazakhstan, at working out standard rates of the foodstuffs consumption, approved by the State Planning Commission of the Kazakh SSR back in 1973.	SSR	252 255	0	1
135466	A cytochemical analysis of the follicular cells and the yolk in the growing oocytes of Octopus vulgaris (Cephalopoda, Mollusca).	yolk	56 60	1	0
135466	The yolk, which meanwhile has been constituted also through the probable contribution of material metiated by the follicular cells, is seen to be rich in neutral glycoproteins, proteins with sulphydrilic and thiolic radicals and proteins tyrosine and tryptophan containing, but is lacking in glycogen and in acid mucopolysaccharides.	yolk	4 8	1	0
135549	One of the pairs of irides were subjected in vivo for an hour to an aqueous solution of pilocarpine HCl 3 per cent, with the loading dose instilled in the conjunctival sac at the rate of ten times three drops in intervals of three minutes.	sac	168 171	0	1
135711	The investigation was carried out in Pushkin region of Azerbaijan SSR.	SSR	66 69	0	1
135749	The sensory axon supplying long-capsule spindles often bifurcates before or after penetrating the capsule and runs for some distance along the intrafusal fibre.	axon	12 16	1	0
135749	The sensory axon supplying short-capsule spindles penetrates the capsule at a sharp angle, and, without ramification, terminates abruptly on the intrafusal fibre.	axon	12 16	1	0
136131	The cytochrome b6-f particles are solubilized in different amounts according to chemical structure and HLB value of the detergent (see Griffin, J. Soc. Cosmet. Chem. 1, 311 [1949]).	HLB	103 106	0	1
136162	[Phage-typing of typhoid cultures and results of use of this method in anti-epidemic practice in the Azerbaijan SSR].	SSR	112 115	0	1
136162	This work was aimed at the study of the phage-type pattern of the causative agents of typhoid fever isolated in the Azerbaijan SSR in 1960-1973.	SSR	127 130	0	1
136163	Blood groups of the ABO system were studied in 186 chronic carriers of typhoid bacilli and in 392 patients with typhoid fever from various districts of the Uzbek SSR.	SSR	162 165	0	1
136511	A single static gamma axon may activate both bag and chain fibres in one spindle (the most common pattern), chain fibres only in another, and bag fibres only in a third spindle.	axon	22 26	1	0
136637	[Specialized pediatric service in the Uzbek SSR and perspectives of its development].	SSR	44 47	0	1
137025	Early skin closure and the creation of a ventral hernia remain the surgical treatment of choice, but it is recognized that the use of a prosthetic sac may occasionally be necessary.	sac	147 150	0	1
137157	Small fibres were affected more than larger ones and the axon reduction was twice that of the myelin sheath.	axon	57 61	1	0
137168	[Establishment of discharge conditions for sewage from various industrial enterprises into the reservoirs of the Azerbaijan SSR].	SSR	124 127	0	1
137429	Ultrastructural observations of a muscle spindle in the region of a contraction site of a dynamic gamma axon.	axon	104 108	1	0
137530	[Development and reconstruction of the public health network in Bukhara Province, Uzbek SSR].	SSR	88 91	0	1
137531	[Physical development of the children of the rural Divichi District Azerbaijani SSR, from the day of birth to 3 years (based on continuous observation data)].	SSR	80 83	0	1
137641	The fact that 9 strains of water leptospirae isolated in the Armenian SSR belonged to one serological group was proved in the cross microagglutination reaction and the test of aglutinin adsorption.	SSR	70 73	0	1
137642	[Problems of the automated system of control in the practice of sanitary-epidemiological service for the population in the Uzbek SSR].	SSR	129 132	0	1
138264	Water reservoirs as the centres of parasitic diseases of fish in the Azerbaijan SSR.	SSR	80 83	0	1
138302	[The yolk nucleus in young oocytes of Neomacheilus barbatulus (L.) (Teleostei, Cobitidae) (author's tranls)].	yolk	5 9	1	0
138302	The yolk nucleus in the young oocytes of the freshwater teleost Noemacheilus barbatulus (L.) was investigated by electron microscopy.	yolk	4 8	1	0
138302	Yolk nuclei are only found in stage I.	Yolk	0 4	1	0
138302	The yolk nuclei of Noemacheilus doesn't have any relations to the formation of yolk.	yolk	4 8	1	0
138723	(2) collateral reinnervation imposes a neuronal influence on muscle fibers which dictates transformation of all muscle fibers innervated by a single subterminal axon to a uniform histochemical profile;	axon	161 165	1	0
139449	PHA responses have been measured in lymphoid cell cultures prepared by mixing normal chicken spleen cells with spleen or thymus cells from syngeneic chickens infected with the oncogenic herpesvirus MDV.	MDV	198 201	0	1
139469	Most spindles were controlled by one dynamic gamma axon (sometimes a beta axon) and three static gamma axons, one of which was often non-selective in distribution.	axon	51 55	1	0
139469	It was never produced by dynamic gamma axons and on one occasion only by a static gamma axon controlling a nuclear bag fibre alone.	axon	88 92	1	0
139534	[Use of possible DDT substitutes for the control of DDT-resistant Anopheles mac.	mac	76 79	0	1
139537	[Clinical manifestation of zoonotic cutaneous leishmaniasis in various foci of the Turkmen SSR.	SSR	91 94	0	1
139538	[Isolation of Vad-Medani arbovirus from Hyalomma asiaticum Sch. et Schl., 1929 in Turkmen SSR].	SSR	90 93	0	1
139788	[Causative agent of dermatomycoses in the Tadzhik SSR].	SSR	50 53	0	1
139879	The pilocarpine had been instilled into the bovine conjunctival sac at the rate of three drops of 3 p.	sac	64 67	0	1
140104	[Hygienic problems in the prevention of intestinal infections in Kashka-Darya Province, Uzbek SSR].	SSR	94 97	0	1
140293	[Comparative serological study of Leishmania strains from patients with different clinical forms of cutaneous leishmaniasis in the Turkmen SSR].	SSR	139 142	0	1
140508	Further, the average size of the varicosities, the number of varicosities per given length of axon, and the proportional share of the large varicosities were greater in the ischaemic heart disease group than in the ASD and VHD/congestive heart failure groups.	axon	94 98	1	0
140528	[Morbidity and prevalence of lymphogranulomatosis in the Moldavian SSR].	SSR	67 70	0	1
140528	The results of studies on the morbidity and incidnece of lymphogranulomatosis in Moldavian SSR during 10-year period depending on sex, age and type of the population are described.	SSR	91 94	0	1
140552	[Development of medical science in the Belorussian SSR].	SSR	51 54	0	1
140553	[Achievements and problems of medical science in the Uzbek SSR].	SSR	59 62	0	1
140567	[Prevalence and features of the course of syringomyelia in the Samarkand region of the tuzbek SSR].	SSR	94 97	0	1
140810	[Development of pharmacy administration in the Turkmen SSR during the period of Soviet power].	SSR	55 58	0	1
141022	Observations conducted over a period of 1960--1973 in the Uzbek SSR have shown that Ph. papatasi has two generations a year.	SSR	64 67	0	1
141158	[Development of the veterinary-laboratory service in the Tatar SSR].	SSR	63 66	0	1
141183	The authors conducted a prospective controlled epidemiological observation in two towns of the Moldavian SSR.	SSR	105 108	0	1
141595	[Fauna and seasonal prevalence of sandflies (Diptera, Phlebotomides) in foci of visceral leishmaniasis of the Kzyl-Orda region of the Kazakh SSR].	SSR	141 144	0	1
141597	[Irritability and behavior of Anopheles sacharovi Favre in treated dwellings in villages of the Azaerbaijan SSR].	SSR	108 111	0	1
142145	There was no special tendency for an axon with a mixed action on one spindle to have a similarly mixed action on other endings so that individual fusimotor fibres were best classified as static or dynamic without intermediate grades.	axon	37 41	1	0
142145	On the basis of effects on the regularity of the afferent discharge the findings support the view that a given static action axon can innervate bag2 and chain fibres in various proportions in different spindles, so that they do not provide separable effector pathways.	axon	125 129	1	0
142252	Interaction of cholinergic ligands and local anesthetics with plasma membrane fragments from lobster axon.	axon	101 105	1	0
142333	[Activities of Professor Samuil Markovich Burak in establishing and developing otorhinolaryngology in the White Russian SSR (on the 50th anniversary of the Department of Otorhinolaryngology of the Minsk Medical Institute)].	SSR	120 123	0	1
